date,uri,hdUri,copyright,type
1996-01-12,https://apod.nasa.gov/apod/image/orientale_lunar4_sm.gif,https://apod.nasa.gov/apod/image/orientale_lunar4.gif,,image
1996-01-13,https://apod.nasa.gov/apod/image/lunokhod_1.gif,https://apod.nasa.gov/apod/image/lunokhod_1_big.gif,,image
1996-01-14,https://apod.nasa.gov/apod/image/clusmedz_hst.gif,https://apod.nasa.gov/apod/image/clusmedz_hst_big.gif,,image
1996-01-15,https://apod.nasa.gov/apod/image/clushighz_hst.gif,https://apod.nasa.gov/apod/image/clushighz_hst_big.gif,,image
1996-01-16,https://apod.nasa.gov/apod/image/m11_aat.gif,https://apod.nasa.gov/apod/image/m11_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-01-17,https://apod.nasa.gov/apod/image/hst_NGC7027.gif,https://apod.nasa.gov/apod/image/hst_NGC7027_big.gif,,image
1996-01-18,https://apod.nasa.gov/apod/image/hst_hourglass.gif,https://apod.nasa.gov/apod/image/hst_hourglass_big.gif,,image
1996-01-19,https://apod.nasa.gov/apod/image/hst_betapic.gif,https://apod.nasa.gov/apod/image/BetaPicB.gif,,image
1996-01-20,https://apod.nasa.gov/apod/image/caloris_m10.gif,https://apod.nasa.gov/apod/image/caloris_m10_big.gif,,image
1996-01-21,https://apod.nasa.gov/apod/image/merfault_m10.gif,https://apod.nasa.gov/apod/image/merfault_m10_big.gif,,image
1996-01-22,https://apod.nasa.gov/apod/image/hst_betelg.gif,https://apod.nasa.gov/apod/image/hst_betelg_big.gif,,image
1996-01-23,https://apod.nasa.gov/apod/image/jupclouds_nasairtf.gif,https://apod.nasa.gov/apod/image/jupclouds_nasairtf.gif,,image
1996-01-24,https://apod.nasa.gov/apod/image/hst_deep.gif,https://apod.nasa.gov/apod/image/hst_deep_big.gif,,image
1996-01-25,https://apod.nasa.gov/apod/image/dusttrk-l_sm.gif,https://apod.nasa.gov/apod/image/dusttrk_stardust.jpg,,image
1996-01-26,https://apod.nasa.gov/apod/image/meteors_quadrantids_sm.gif,https://apod.nasa.gov/apod/image/meteors_quadrantids.gif,,image
1996-01-27,https://apod.nasa.gov/apod/image/lagoon_moo.gif,https://apod.nasa.gov/apod/image/lagoon_moo.gif,,image
1996-01-28,https://apod.nasa.gov/apod/image/hst_australia_sts61.gif,https://apod.nasa.gov/apod/image/9702/hstserv1_hst_big.jpg,,image
1996-01-29,https://apod.nasa.gov/apod/image/hst_eggneb.gif,https://apod.nasa.gov/apod/image/hst_eggneb_big.gif,,image
1996-01-30,https://apod.nasa.gov/apod/image/vir70_skyview.gif,https://apod.nasa.gov/apod/image/vir70_skyview.gif,"Royal 
 Observatory Edinburgh, Anglo-Australian Observatory, and AURA",image
1996-01-31,https://apod.nasa.gov/apod/image/planets_marcy.gif,https://apod.nasa.gov/apod/image/planets_marcy.gif,,image
1996-02-01,https://apod.nasa.gov/apod/image/baade_uks.gif,https://apod.nasa.gov/apod/image/baade_uks.gif,"Anglo-Australian Telescope
 Board",image
1996-02-02,https://apod.nasa.gov/apod/image/ogle1.gif,https://apod.nasa.gov/apod/image/ogle1.gif,,image
1996-02-03,https://apod.nasa.gov/apod/image/marsSch_usgs.gif,https://apod.nasa.gov/apod/image/marsSch_usgs.gif,,image
1996-02-04,https://apod.nasa.gov/apod/image/Sagdwarf_not.gif,https://apod.nasa.gov/apod/image/Sagdwarf_not_big.gif,"A. Oksanen, 
 2.5 meter Nordic 
 Optical Telescope",image
1996-02-05,https://apod.nasa.gov/apod/image/dip_cobe.gif,https://apod.nasa.gov/apod/image/dip_cobe.gif,,image
1996-02-06,https://apod.nasa.gov/apod/image/4yr_cobe.gif,https://apod.nasa.gov/apod/image/4yr_cobe_big.gif,,image
1996-02-07,https://apod.nasa.gov/apod/image/marsSurface_vk1.gif,https://apod.nasa.gov/apod/image/marsSurface_vk1_big.gif,,image
1996-02-08,https://apod.nasa.gov/apod/image/hyakutake_garradd.gif,https://apod.nasa.gov/apod/image/hyakutake_garradd_big.gif,"Gordon 
 Garradd. Used with permission.",image
1996-02-09,https://apod.nasa.gov/apod/image/eyehour_hst.gif,https://apod.nasa.gov/apod/image/hst_hourglass_big.gif,,image
1996-02-10,https://apod.nasa.gov/apod/image/explaunch_abma.gif,https://apod.nasa.gov/apod/image/explaunch_abma_big.gif,,image
1996-02-11,https://apod.nasa.gov/apod/image/sput.gif,https://apod.nasa.gov/apod/image/sput.gif,,image
1996-02-12,https://apod.nasa.gov/apod/image/plutomwc.gif,https://apod.nasa.gov/apod/image/plutomwc_big.gif,,image
1996-02-13,https://apod.nasa.gov/apod/image/milkyway_lund.gif,https://apod.nasa.gov/apod/image/milkyway_lund_big.gif,,image
1996-02-14,https://apod.nasa.gov/apod/image/rosette_zebu.gif,https://apod.nasa.gov/apod/image/rosette_zebu_big.gif,,image
1996-02-15,https://apod.nasa.gov/apod/image/idahires_gal.gif,https://apod.nasa.gov/apod/image/idahires_gal.gif,,image
1996-02-16,https://apod.nasa.gov/apod/image/earlyuni_imax.gif,https://apod.nasa.gov/apod/image/earlyuni_imax_big.gif,,image
1996-02-17,https://apod.nasa.gov/apod/image/Hubble_Edwin1.gif,https://apod.nasa.gov/apod/image/Hubble_Edwin1.gif,,image
1996-02-18,https://apod.nasa.gov/apod/image/abell3627_skyview.gif,https://apod.nasa.gov/apod/image/abell3627_skyview.gif,"STScI, 
 AAO, UK-PPARC, ROE",image
1996-02-19,https://apod.nasa.gov/apod/image/SwiftTuttle_lo.gif,https://apod.nasa.gov/apod/image/SwiftTuttle_lo.gif,,image
1996-02-20,https://apod.nasa.gov/apod/image/ascaM31.gif,https://apod.nasa.gov/apod/image/ascaM31_big.gif,,image
1996-02-21,https://apod.nasa.gov/apod/image/OmegaCen_umi.gif,https://apod.nasa.gov/apod/image/OmegaCen_umi_big.gif,,image
1996-02-22,https://apod.nasa.gov/apod/image/lunmod_a15.gif,https://apod.nasa.gov/apod/image/lunmod_a15_big.gif,,image
1996-02-23,https://apod.nasa.gov/apod/image/lunrov_a15.gif,https://apod.nasa.gov/apod/image/lunrov_a15_big.gif,,image
1996-02-24,https://apod.nasa.gov/apod/image/external_tank.gif,https://apod.nasa.gov/apod/image/external_tank_big.gif,,image
1996-02-25,https://apod.nasa.gov/apod/image/heao_fleet.gif,https://apod.nasa.gov/apod/image/heao_fleet_big.gif,,image
1996-02-26,https://apod.nasa.gov/apod/image/fireball_crop.gif,https://apod.nasa.gov/apod/image/fireball.gif,,image
1996-02-27,https://apod.nasa.gov/apod/image/gx5moon_rosat_crop.gif,https://apod.nasa.gov/apod/image/gx5moon_rosat.gif,,image
1996-02-28,https://apod.nasa.gov/apod/image/bh_nasm.gif,https://apod.nasa.gov/apod/image/bh_nasm_big.gif,,image
1996-02-29,https://apod.nasa.gov/apod/image/jcaesar_coin.gif,https://apod.nasa.gov/apod/image/jcaesar_coin.gif,,image
1996-03-01,https://apod.nasa.gov/apod/image/cone_aat.gif,https://apod.nasa.gov/apod/image/cone_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-03-02,https://apod.nasa.gov/apod/image/vonb_wheel.gif,https://apod.nasa.gov/apod/image/vonb_wheel.gif,,image
1996-03-03,https://apod.nasa.gov/apod/image/ariel_vg2.gif,https://apod.nasa.gov/apod/image/ariel_vg2_big.gif,,image
1996-03-04,https://apod.nasa.gov/apod/image/titania_vg2.gif,https://apod.nasa.gov/apod/image/titania_vg2.gif,,image
1996-03-05,https://apod.nasa.gov/apod/image/m87bh_hst.gif,https://apod.nasa.gov/apod/image/m87bh_hst_big.gif,,image
1996-03-06,https://apod.nasa.gov/apod/image/ss433_art.gif,https://apod.nasa.gov/apod/image/ss433_art_big.gif,,image
1996-03-07,https://apod.nasa.gov/apod/image/veil_hst.gif,https://apod.nasa.gov/apod/image/veil_hst_big.gif,,image
1996-03-08,https://apod.nasa.gov/apod/image/lovell_jod.gif,https://apod.nasa.gov/apod/image/lovell_jod_big.gif,,image
1996-03-09,https://apod.nasa.gov/apod/image/arecibo_naic.gif,https://apod.nasa.gov/apod/image/arecibo_naic_big.gif,,image
1996-03-10,https://apod.nasa.gov/apod/image/mir_sts74.gif,https://apod.nasa.gov/apod/image/mir_sts74_big.gif,,image
1996-03-11,https://apod.nasa.gov/apod/image/pluto2_hst.gif,https://apod.nasa.gov/apod/image/pluto4_hst_big.gif,,image
1996-03-12,https://apod.nasa.gov/apod/image/rho_uks.gif,https://apod.nasa.gov/apod/image/rho_uks.gif,"Royal Observatory, Edinburgh,
 Anglo-Australian Observatory",image
1996-03-13,https://apod.nasa.gov/apod/image/hyakutake_eso.gif,https://apod.nasa.gov/apod/image/hyakutake_eso_big.gif,,image
1996-03-14,https://apod.nasa.gov/apod/image/hyakutake_sep.gif,https://apod.nasa.gov/apod/image/hyakutake_sep_big.gif,,image
1996-03-15,https://apod.nasa.gov/apod/image/mcmath_bk.gif,https://apod.nasa.gov/apod/image/mcmath_bk.gif,"Bill Keel, 
 University of Alabama",image
1996-03-16,https://apod.nasa.gov/apod/image/m90_keel.gif,https://apod.nasa.gov/apod/image/m90_keel.gif,"Bill Keel 
 (University of Alabama)
 1.1-meter Hall Telescope, 
 Lowell Observatory",image
1996-03-17,https://apod.nasa.gov/apod/image/satcloud_vg1.gif,https://apod.nasa.gov/apod/image/satcloud_vg1.gif,,image
1996-03-18,https://apod.nasa.gov/apod/image/satmoons_vg1.gif,https://apod.nasa.gov/apod/image/satmoons_vg1_big.gif,,image
1996-03-19,https://apod.nasa.gov/apod/image/hyakutake_14Mar_eso.gif,https://apod.nasa.gov/apod/image/hyakutake_14Mar_eso_big.gif,,image
1996-03-20,https://apod.nasa.gov/apod/image/ngc1977_aat.gif,https://apod.nasa.gov/apod/image/ngc1977_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-03-21,https://apod.nasa.gov/apod/image/hyakutake_nuc_eso.gif,https://apod.nasa.gov/apod/image/hyakutake_nuc_eso_big.gif,,image
1996-03-22,https://apod.nasa.gov/apod/image/hyakutake_kw.gif,https://apod.nasa.gov/apod/image/hyakutake_kw.gif,"Ken White,
 Izzy's 
 Skylog",image
1996-03-23,https://apod.nasa.gov/apod/image/hyakutake_20Mar_cvo.gif,https://apod.nasa.gov/apod/image/hyakutake_20Mar_cvo_big.gif,"Herman Mikuz,
 Crni Vrh Observatory, 
 Slovenia",image
1996-03-24,https://apod.nasa.gov/apod/image/hyakutake_21Mar_cvo.gif,https://apod.nasa.gov/apod/image/hyakutake_21Mar_cvo_big.gif,"Herman Mikuz,
 Crni Vrh 
 Observatory, Slovenia",image
1996-03-25,https://apod.nasa.gov/apod/image/hyakutake_21Mar_pm.gif,https://apod.nasa.gov/apod/image/hyakutake_21Mar_pm_big.gif,"Peter McCullough 
 (U. Illinois Urbana-Champaign)
 McCollough's 
 MPEG 
 Movie of Comet Hyakutake taken March 23",image
1996-03-26,https://apod.nasa.gov/apod/image/hyakutake_24Mar_jm.gif,https://apod.nasa.gov/apod/image/hyakutake_24Mar_jm.gif,,image
1996-03-27,https://apod.nasa.gov/apod/image/hyakutake_25Mar_jh.gif,https://apod.nasa.gov/apod/image/hyakutake_25Mar_jh.gif,"Johnny Horne,
 Fayetteville Publishing Co.",image
1996-03-28,https://apod.nasa.gov/apod/image/hyakutake_25marhst.gif,https://apod.nasa.gov/apod/image/hyakutake_25marhst_big.gif,,image
1996-03-29,https://apod.nasa.gov/apod/image/hyakutake_Col_dm.gif,https://apod.nasa.gov/apod/image/hyakutake_Col_dm_big.gif,Anglo-Australian Observatory,image
1996-03-30,https://apod.nasa.gov/apod/image/hyakutake_euve.gif,https://apod.nasa.gov/apod/image/hyakutake_euve.gif,,image
1996-03-31,https://apod.nasa.gov/apod/image/hyakutake_find_hst.gif,https://apod.nasa.gov/apod/image/hyakutake_find_hst.gif,,image
1996-04-01,https://apod.nasa.gov/apod/image/hyakutake_26Mar_vw.gif,https://apod.nasa.gov/apod/image/hyakutake_26Mar_vw_big.gif,"Vic 
 Winter, Courtesy
 ICSTARS",image
1996-04-02,https://apod.nasa.gov/apod/image/mir_sts76.gif,https://apod.nasa.gov/apod/image/mir_sts76_big.gif,,image
1996-04-03,https://apod.nasa.gov/apod/image/lunecl_steere.gif,https://apod.nasa.gov/apod/image/lunecl_steere_big.gif,Andy Steere,image
1996-04-04,https://apod.nasa.gov/apod/image/keyhole_aat.gif,https://apod.nasa.gov/apod/image/keyhole_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-04-05,https://apod.nasa.gov/apod/image/perseus_pss.gif,https://apod.nasa.gov/apod/image/perseus_pss.gif,"STScI, 
 AAO, UK-PPARC, ROE",image
1996-04-06,https://apod.nasa.gov/apod/image/andromeda_neb_2.gif,https://apod.nasa.gov/apod/image/andromeda_neb_2.gif,,image
1996-04-07,https://apod.nasa.gov/apod/image/umbriel_vg2.gif,https://apod.nasa.gov/apod/image/umbriel_vg2_big.gif,,image
1996-04-08,https://apod.nasa.gov/apod/image/oberon_vg2.gif,https://apod.nasa.gov/apod/image/oberon_vg2_big.gif,,image
1996-04-09,https://apod.nasa.gov/apod/image/spiral_gallery_uit.gif,https://apod.nasa.gov/apod/image/spiral_gallery_uit_big.gif,,image
1996-04-10,https://apod.nasa.gov/apod/image/hyakutake_tree_nj.gif,https://apod.nasa.gov/apod/image/hyakutake_tree_nj_big.jpg,"Nick James, Martin Mobberley and Glyn Marsh,
 The Astronomer Online",image
1996-04-11,https://apod.nasa.gov/apod/image/hyakutake_rosat.gif,https://apod.nasa.gov/apod/image/hyakutake_rosat_big.gif,,image
1996-04-12,https://apod.nasa.gov/apod/image/gagarin_msfc.gif,https://apod.nasa.gov/apod/image/gagarin_msfc_full.gif,,image
1996-04-13,https://apod.nasa.gov/apod/image/gro_deploy.gif,https://apod.nasa.gov/apod/image/gro_deploy.gif,,image
1996-04-14,https://apod.nasa.gov/apod/image/hyakutake_usno_rs.gif,https://apod.nasa.gov/apod/image/hyakutake_usno_rs.gif,,image
1996-04-15,https://apod.nasa.gov/apod/image/map_cover.gif,https://apod.nasa.gov/apod/image/map_cover_big.gif,,image
1996-04-16,https://apod.nasa.gov/apod/image/HelixD_hst.gif,https://apod.nasa.gov/apod/image/HelixD_hst_big.gif,,image
1996-04-17,https://apod.nasa.gov/apod/image/helix_aat.gif,https://apod.nasa.gov/apod/image/helix_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-04-18,https://apod.nasa.gov/apod/image/hyakutake_09Apr_vw.gif,https://apod.nasa.gov/apod/image/hyakutake_09Apr_vw.gif,"Vic 
 Winter, Courtesy
 ICSTARS",image
1996-04-19,https://apod.nasa.gov/apod/image/virgo_rosat.gif,https://apod.nasa.gov/apod/image/virgo_rosat.gif,,image
1996-04-20,https://apod.nasa.gov/apod/image/lunarscape_apollo17.gif,https://apod.nasa.gov/apod/image/lunarscape_apollo17_big.gif,,image
1996-04-21,https://apod.nasa.gov/apod/image/snwhirl_hst.gif,https://apod.nasa.gov/apod/image/snwhirl_hst_big.gif,,image
1996-04-22,https://apod.nasa.gov/apod/image/helixF_hst.gif,https://apod.nasa.gov/apod/image/helixF_hst_big.gif,,image
1996-04-23,https://apod.nasa.gov/apod/image/hyak32.gif,https://apod.nasa.gov/apod/image/hyak32.gif,"Vic 
 Winter, Courtesy
 ICSTARS",image
1996-04-24,https://apod.nasa.gov/apod/image/cl0024_hst.gif,https://apod.nasa.gov/apod/image/cl0024_hst_big.gif,,image
1996-04-25,https://apod.nasa.gov/apod/image/m51nuc_hst.gif,https://apod.nasa.gov/apod/image/m51nuc_hst_big.gif,,image
1996-04-26,https://apod.nasa.gov/apod/image/g1_m31_hst.gif,https://apod.nasa.gov/apod/image/g1_m31_hst_big.gif,,image
1996-04-27,https://apod.nasa.gov/apod/image/met_apollo14.gif,https://apod.nasa.gov/apod/image/met_apollo14_big.gif,,image
1996-04-28,https://apod.nasa.gov/apod/image/hyakutake_22Apr_kh.gif,https://apod.nasa.gov/apod/image/hyakutake_22Apr_kh.gif,,image
1996-04-29,https://apod.nasa.gov/apod/image/saturn_24Apr_hst.gif,https://apod.nasa.gov/apod/image/saturn_24Apr_hst_big.gif,,image
1996-04-30,https://apod.nasa.gov/apod/image/uranus_hst.gif,https://apod.nasa.gov/apod/image/uranus_hst_big.gif,,image
1996-05-01,https://apod.nasa.gov/apod/image/hyakutake_27Mar_so.gif,https://apod.nasa.gov/apod/image/hyakutake_27Mar_so_big.gif,,image
1996-05-02,https://apod.nasa.gov/apod/image/hyakutake_18Apr_vw.gif,https://apod.nasa.gov/apod/image/hyakutake_18Apr_vw.gif,"Vic 
 Winter, Courtesy
 ICSTARS",image
1996-05-03,https://apod.nasa.gov/apod/image/southerncross_gb.gif,https://apod.nasa.gov/apod/image/southerncross_gb.gif,"Greg
 Bock, Courtesy 
 Southern
 Astronomical Society",image
1996-05-04,https://apod.nasa.gov/apod/image/astro1_sts35.gif,https://apod.nasa.gov/apod/image/astro1_sts35_big.gif,,image
1996-05-05,https://apod.nasa.gov/apod/image/ngc4261_art_jg.gif,https://apod.nasa.gov/apod/image/ngc4261_art_jg_big.jpg,,image
1996-05-06,https://apod.nasa.gov/apod/image/aurora1_sts39.gif,https://apod.nasa.gov/apod/image/aurora1_sts39_big.gif,,image
1996-05-07,https://apod.nasa.gov/apod/image/nepclouds_hst.gif,https://apod.nasa.gov/apod/image/nepclouds_hst_big.gif,,image
1996-05-08,https://apod.nasa.gov/apod/image/nepspot_voyager2.gif,https://apod.nasa.gov/apod/image/nepspot_voyager2_big.gif,,image
1996-05-09,https://apod.nasa.gov/apod/image/n132d_hst.gif,https://apod.nasa.gov/apod/image/n132d_hst_big.gif,,image
1996-05-10,https://apod.nasa.gov/apod/image/henize70_aat.gif,https://apod.nasa.gov/apod/image/henize70_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-05-11,https://apod.nasa.gov/apod/image/satbelow_hst.gif,https://apod.nasa.gov/apod/image/satbelow_hst_big.gif,,image
1996-05-12,https://apod.nasa.gov/apod/image/satmoons_hst.gif,https://apod.nasa.gov/apod/image/satmoons_hst_big.gif,,image
1996-05-13,https://apod.nasa.gov/apod/image/ngc1365_hst.gif,https://apod.nasa.gov/apod/image/ngc1365_hst_big.gif,,image
1996-05-14,https://apod.nasa.gov/apod/image/ngc4639_hst.gif,https://apod.nasa.gov/apod/image/ngc4639_hst_big.gif,,image
1996-05-15,https://apod.nasa.gov/apod/image/northerncross_as.gif,https://apod.nasa.gov/apod/image/northerncross_as_big.gif,Andy Steere,image
1996-05-16,https://apod.nasa.gov/apod/image/hyakutake_soho.gif,https://apod.nasa.gov/apod/image/hyakutake_soho.gif,,image
1996-05-17,https://apod.nasa.gov/apod/image/hyakutake_flare_soho.gif,https://apod.nasa.gov/apod/image/hyakutake_flare_soho_big.gif,,image
1996-05-18,https://apod.nasa.gov/apod/image/sun_960515.gif,https://apod.nasa.gov/apod/image/sun_960515_big.gif,,image
1996-05-19,https://apod.nasa.gov/apod/image/leo_aat.gif,https://apod.nasa.gov/apod/image/leo_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-05-20,https://apod.nasa.gov/apod/image/hesun_eit.gif,https://apod.nasa.gov/apod/image/hesun_eit_big.gif,,image
1996-05-21,https://apod.nasa.gov/apod/image/fexiisun_eit.gif,https://apod.nasa.gov/apod/image/fexiisun_eit_big.gif,,image
1996-05-22,https://apod.nasa.gov/apod/image/rosette_umich.gif,https://apod.nasa.gov/apod/image/rosette_umich_big.gif,,image
1996-05-23,https://apod.nasa.gov/apod/image/30doradus_aat.gif,https://apod.nasa.gov/apod/image/30doradus_aat.gif,"Anglo-Australian Telescope
 Board",image
1996-05-24,https://apod.nasa.gov/apod/image/30doradus_hst.gif,https://apod.nasa.gov/apod/image/30doradus_hst_big.gif,,image
1996-05-25,https://apod.nasa.gov/apod/image/sts77_iae.gif,https://apod.nasa.gov/apod/image/sts77_iae_big.jpg,,image
1996-05-26,https://apod.nasa.gov/apod/image/alpha_cen_poss.gif,https://apod.nasa.gov/apod/image/alpha_cen_poss_big.gif,"STSci Digitized Sky Survey, Anglo-Australian Observatory",image
1996-05-27,https://apod.nasa.gov/apod/image/aurora_polar.gif,https://apod.nasa.gov/apod/image/aurora_polar_big.gif,,image
1996-05-28,https://apod.nasa.gov/apod/image/pipe_lodriguss.gif,https://apod.nasa.gov/apod/image/pipe_lodriguss_big.gif,Jerry Lodriguss,image
1996-05-29,https://apod.nasa.gov/apod/image/comptel_allsky_1to3.gif,https://apod.nasa.gov/apod/image/comptel_allsky_1to3_big.gif,,image
1996-05-30,https://apod.nasa.gov/apod/image/lunarlimb_clem.gif,https://apod.nasa.gov/apod/image/lunarlimb_clem_big.gif,,image
1996-05-31,https://apod.nasa.gov/apod/image/CrabC_hst.gif,https://apod.nasa.gov/apod/image/CrabC_hst_big.gif,,image
1996-06-01,https://apod.nasa.gov/apod/image/femoon_clem.gif,https://apod.nasa.gov/apod/image/femoon_clem_big.gif,,image
1996-06-02,https://apod.nasa.gov/apod/image/atlantis_sts76.gif,https://apod.nasa.gov/apod/image/atlantis_sts76_big.gif,,image
1996-06-03,https://apod.nasa.gov/apod/image/mirdream_sts76.gif,https://apod.nasa.gov/apod/image/mirdream_sts76_big.gif,,image
1996-06-04,https://apod.nasa.gov/apod/image/chicx_lpi.gif,https://apod.nasa.gov/apod/image/chicx_lpi_big.gif,,image
1996-06-05,https://apod.nasa.gov/apod/image/SagSumMW_dp.gif,https://apod.nasa.gov/apod/image/SagSumMW_dp_big.gif,"Dave 
 Palmer",image
1996-06-06,https://apod.nasa.gov/apod/image/NorAmNeb_dd.gif,https://apod.nasa.gov/apod/image/NorAmNeb_dd_big.jpg,"Dominique
 Dierick and Dirk De la Marche",image
1996-06-07,https://apod.nasa.gov/apod/image/apollo16_plum.gif,https://apod.nasa.gov/apod/image/apollo16_plum_big.jpg,,image
1996-06-08,https://apod.nasa.gov/apod/image/apollo16_uv.gif,https://apod.nasa.gov/apod/image/apollo16_uv_big.gif,,image
1996-06-09,https://apod.nasa.gov/apod/image/apollo16_blastoff.gif,https://apod.nasa.gov/apod/image/apollo16_blastoff_big.jpg,,image
